[Fri Sep 10 21:34:09.890955 2021] [:error] [pid 22905] [client 192.168.1.2:55414] PHP Warning:  session_start(): open(/var/www/session/sess_f8nmcqn6ttnp7lfsmvoue0blu6, O_RDWR) failed: Permission denied (13) in /var/www/pyramids.local/html/administrator/index.php on line 2, referer: http://pyramids.local/administrator/
[Sat Sep 11 08:15:29.812533 2021] [:error] [pid 1224] [client 192.168.1.10:55433] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:15:34.277212 2021] [:error] [pid 1224] [client 192.168.1.10:55433] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:15:34.503747 2021] [:error] [pid 1224] [client 192.168.1.10:55433] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:15:35.244724 2021] [:error] [pid 1224] [client 192.168.1.10:55433] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:15:50.466462 2021] [:error] [pid 1733] [client 192.168.1.10:55181] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:15:51.188972 2021] [:error] [pid 1733] [client 192.168.1.10:55181] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:15:53.238062 2021] [:error] [pid 1733] [client 192.168.1.10:55181] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:16:10.163512 2021] [:error] [pid 1734] [client 192.168.1.10:61860] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:16:11.423874 2021] [:error] [pid 1734] [client 192.168.1.10:61860] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:16:12.289708 2021] [:error] [pid 1734] [client 192.168.1.10:61860] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:16:28.580502 2021] [:error] [pid 1223] [client 192.168.1.10:53346] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2
[Sat Sep 11 08:16:34.934770 2021] [:error] [pid 1226] [client 192.168.1.10:53198] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2
[Sat Sep 11 08:16:42.965902 2021] [:error] [pid 1733] [client 192.168.1.10:58587] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:16:43.042644 2021] [:error] [pid 1733] [client 192.168.1.10:58587] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:16:49.581557 2021] [:error] [pid 1222] [client 192.168.1.10:54714] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:16:59.325273 2021] [:error] [pid 1225] [client 192.168.1.10:54408] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:22:29.062653 2021] [:error] [pid 2321] [client 192.168.1.10:51875] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Sat Sep 11 08:26:29.662527 2021] [:error] [pid 1734] [client 192.168.1.10:57143] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/search.php?action=deficiencies
[Sat Sep 11 08:26:44.933240 2021] [:error] [pid 1223] [client 192.168.1.10:49317] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/search.php?action=deficiencies
[Sat Sep 11 08:26:51.052716 2021] [:error] [pid 1735] [client 192.168.1.10:55978] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/search.php?action=deficiencies
[Sat Sep 11 08:27:21.470690 2021] [:error] [pid 1730] [client 192.168.1.10:63068] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/
[Sat Sep 11 08:27:21.570761 2021] [:error] [pid 1730] [client 192.168.1.10:63068] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/
[Sat Sep 11 08:33:51.676618 2021] [:error] [pid 1222] [client 192.168.1.10:50407] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Sat Sep 11 08:33:52.824579 2021] [:error] [pid 1222] [client 192.168.1.10:50407] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:34:06.791980 2021] [:error] [pid 1736] [client 192.168.1.10:54958] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:37:20.214889 2021] [:error] [pid 1225] [client 192.168.1.10:51460] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:37:20.312602 2021] [:error] [pid 1225] [client 192.168.1.10:51460] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:37:27.885723 2021] [:error] [pid 2321] [client 192.168.1.10:50567] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Sat Sep 11 08:37:28.040604 2021] [:error] [pid 2321] [client 192.168.1.10:50567] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Sat Sep 11 08:39:29.722512 2021] [:error] [pid 1733] [client 192.168.1.10:57422] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=1&ser=2
[Sat Sep 11 08:39:48.588440 2021] [:error] [pid 1734] [client 192.168.1.10:61712] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=1&ser=2
[Sat Sep 11 08:39:49.395222 2021] [:error] [pid 1734] [client 192.168.1.10:61712] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:40:22.189759 2021] [:error] [pid 1223] [client 192.168.1.10:60360] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:40:22.375842 2021] [:error] [pid 1223] [client 192.168.1.10:60360] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:40:23.397582 2021] [:error] [pid 1223] [client 192.168.1.10:60360] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=edit_orders&id=2
[Sat Sep 11 08:42:31.579666 2021] [:error] [pid 2320] [client 192.168.1.10:55395] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:42:31.696179 2021] [:error] [pid 2320] [client 192.168.1.10:55395] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:43:45.066862 2021] [:error] [pid 1736] [client 192.168.1.10:62336] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Sat Sep 11 08:43:45.214585 2021] [:error] [pid 1736] [client 192.168.1.10:62336] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Sat Sep 11 08:43:46.811550 2021] [:error] [pid 1736] [client 192.168.1.10:62336] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Sat Sep 11 08:45:42.306014 2021] [:error] [pid 2321] [client 192.168.1.10:50361] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=1&ser=2
[Sat Sep 11 08:45:44.016905 2021] [:error] [pid 2321] [client 192.168.1.10:50361] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/pricing.php
[Sat Sep 11 08:48:42.841102 2021] [:error] [pid 1734] [client 192.168.1.10:54714] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:48:42.941676 2021] [:error] [pid 1223] [client 192.168.1.10:49599] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:49:58.020688 2021] [:error] [pid 1735] [client 192.168.1.10:59076] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:49:58.085157 2021] [:error] [pid 1730] [client 192.168.1.10:55279] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:50:20.627700 2021] [:error] [pid 2320] [client 192.168.1.10:62696] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
[Sat Sep 11 08:50:53.994842 2021] [:error] [pid 1222] [client 192.168.1.10:49243] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/work.php
